sku,bag_closure,bag_compartment,_store,_attribute_set,_type,_category,_root_category,_product_websites,art,blouse_color,blouse_fabric,bottom_color,bottom_fabric,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,dupatta_color,dupatta_fabric,fabric,featured,fit,gallery,gift_message_available,has_options,image,image_label,kurta_color,kurta_fabric,lehenga_color,lehenga_fabric,length,mage_featured_product,manufacturer,material,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,neck,news_from_date,news_to_date,occasion,options_container,our_brand,page_layout,pattern,price,required_options,saree_border,saree_color,saree_fabric,saree_style,short_description,size,sleeve,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,timershow,updated_at,url_key,url_path,visibility,weight,work,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort,saree_work,style,stitching
KFFB31635,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Green color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Green,Georgette,,,,,,,,Buy Green Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Green Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Green Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31636,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Green color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Green,Georgette,,,,,,,,Buy Green Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Green Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Green Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31637,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Cream color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Cream,Georgette,,,,,,,,Buy Cream Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Cream Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Cream Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31638,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Cream color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Cream,Georgette,,,,,,,,Buy Cream Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Cream Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Cream Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31639,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Cream color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Cream,Georgette,,,,,,,,Buy Cream Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Cream Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Cream Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31640,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Cream color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Cream,Georgette,,,,,,,,Buy Cream Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Cream Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Cream Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31641,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Blue color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Blue,Georgette,,,,,,,,Buy Blue Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Blue Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Blue Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31642,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Blue color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Blue,Georgette,,,,,,,,Buy Blue Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Blue Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Blue Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31643,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Blue color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Blue,Georgette,,,,,,,,Buy Blue Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Blue Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Blue Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31644,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Blue color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Blue,Georgette,,,,,,,,Buy Blue Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Blue Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Blue Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31645,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Violet color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Violet,Georgette,,,,,,,,Buy Violet Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Violet Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Violet Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31646,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Violet color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Violet,Georgette,,,,,,,,Buy Violet Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Violet Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Violet Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31647,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Violet color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Violet,Georgette,,,,,,,,Buy Violet Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Violet Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Violet Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31648,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Violet color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Violet,Georgette,,,,,,,,Buy Violet Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Violet Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Violet Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31649,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Blue color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Blue,Georgette,,,,,,,,Buy Blue Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Blue Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Blue Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31650,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Blue color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Blue,Georgette,,,,,,,,Buy Blue Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Blue Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Blue Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31651,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Blue color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Blue,Georgette,,,,,,,,Buy Blue Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Blue Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Blue Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31652,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Blue color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Blue,Georgette,,,,,,,,Buy Blue Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Blue Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Blue Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31653,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Cream color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Cream,Georgette,,,,,,,,Buy Cream Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Cream Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Cream Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31654,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Cream color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Cream,Georgette,,,,,,,,Buy Cream Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Cream Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Cream Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31655,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Cream color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Cream,Georgette,,,,,,,,Buy Cream Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Cream Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Cream Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31656,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Cream color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Cream,Georgette,,,,,,,,Buy Cream Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Cream Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Cream Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31657,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Cream color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Cream,Georgette,,,,,,,,Buy Cream Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Cream Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Cream Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31658,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Cream color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Cream,Georgette,,,,,,,,Buy Cream Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Cream Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Cream Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31659,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Cream color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Cream,Georgette,,,,,,,,Buy Cream Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Cream Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Cream Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31660,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Cream color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Cream,Georgette,,,,,,,,Buy Cream Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Cream Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Cream Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31661,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Peach color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Peach,Georgette,,,,,,,,Buy Peach Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Peach Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Peach Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31662,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Peach color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Peach,Georgette,,,,,,,,Buy Peach Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Peach Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Peach Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31663,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Peach color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Peach,Georgette,,,,,,,,Buy Peach Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Peach Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Peach Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31664,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Peach color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Peach,Georgette,,,,,,,,Buy Peach Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Peach Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Peach Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31665,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Red color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Red,Georgette,,,,,,,,Buy Red Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Red Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Red Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31666,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Red color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Red,Georgette,,,,,,,,Buy Red Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Red Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Red Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31667,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Red color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Red,Georgette,,,,,,,,Buy Red Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Red Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Red Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31668,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Red color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Red,Georgette,,,,,,,,Buy Red Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Red Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Red Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31669,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Cream color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Cream,Georgette,,,,,,,,Buy Cream Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Cream Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Cream Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31670,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Cream color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Cream,Georgette,,,,,,,,Buy Cream Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Cream Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Cream Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31671,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Cream color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Cream,Georgette,,,,,,,,Buy Cream Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Cream Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Cream Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFFB31672,,,,Kurta & Salwar,simple,Clothing/Kurta & Salwar/Kurtis,Kraftstory Categories,base,,,,,,,,,,,,,,This beautiful Cream color Georgette Designer kurti with Embroidery work is available in different sizes.,,,,,,,,,,,Cream,Georgette,,,,,,,,Buy Cream Color Designer Georgette Kurti Online at KraftStory with Best Price Guaranteed * COD * 7 Day Return,,Buy Cream Color Designer Georgette Kurti Online only at KraftStory,,2812,,,Cream Color Designer Georgette Kurti,,,,,,Fabiona,,,2163,,,,,,<br>,,,,,,,,1,0,,,,,,,4,500,Embroidery,3,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
